Date;Time;Open;High;Low;Close;Volume
;;BTC-USD;BTC-USD;BTC-USD;BTC-USD;BTC-USD
2018-07-04;00:00:00;6550.87011719;6771.91992188;6450.45996094;6597.54980469;-118277376
2018-07-05;00:00:00;6599.70996094;6749.54003906;6546.64990234;6639.14013672;704272896
2018-07-06;00:00:00;6638.68994141;6700.93994141;6533.54980469;6673.50000000;18992640
2018-07-07;00:00:00;6668.70996094;6863.99023438;6579.24023438;6856.93017578;-333887232
2018-07-08;00:00:00;6857.79980469;6885.91015625;6747.97998047;6773.87988281;-908757248
2018-07-09;00:00:00;6775.08007812;6838.68017578;6724.33984375;6741.75000000;-576837376
2018-07-10;00:00:00;6739.20996094;6767.74023438;6320.72021484;6329.95019531;-242537216
2018-07-11;00:00:00;6330.77001953;6444.95996094;6330.47021484;6394.70996094;-650107392
2018-07-12;00:00:00;6396.77978516;6397.10009766;6136.41992188;6228.81005859;-524797184
2018-07-13;00:00:00;6235.02978516;6310.54980469;6192.24023438;6238.04980469;-489567232
2018-07-14;00:00:00;6247.50000000;6298.18994141;6212.22021484;6276.12011719;-1371297280
2018-07-15;00:00:00;6272.70019531;6403.45996094;6256.50976562;6359.64013672;-1009507328
2018-07-16;00:00:00;6357.00976562;6741.75000000;6357.00976562;6741.75000000;430832640
2018-07-17;00:00:00;6739.64990234;7387.24023438;6684.16992188;7321.04003906;1666982912
2018-07-18;00:00:00;7315.31982422;7534.99023438;7280.47021484;7370.77978516;1808442880
2018-07-19;00:00:00;7378.20019531;7494.45996094;7295.45996094;7466.85986328;816662528
2018-07-20;00:00:00;7467.39990234;7594.66992188;7323.25976562;7354.12988281;641902592
2018-07-21;00:00:00;7352.72021484;7437.64013672;7262.41015625;7419.29003906;-568357376
2018-07-22;00:00:00;7417.79980469;7537.95019531;7383.81982422;7418.49023438;-599507200
2018-07-23;00:00:00;7414.70996094;7771.50000000;7409.10009766;7711.10986328;837512704
2018-07-24;00:00:00;7716.50976562;8424.26953125;7705.50000000;8424.26953125;-1312244736
2018-07-25;00:00:00;8379.66015625;8416.87011719;8086.35986328;8181.39013672;1550432768
2018-07-26;00:00:00;8176.85009766;8290.33007812;7878.70996094;7951.58007812;604122624
2018-07-27;00:00:00;7950.39990234;8262.66015625;7839.75976562;8165.00976562;900912640
2018-07-28;00:00:00;8169.06005859;8222.84960938;8110.77001953;8192.15039062;-306217216
2018-07-29;00:00:00;8205.82031250;8272.25976562;8141.18017578;8218.45996094;-187777280
2018-07-30;00:00:00;8221.58007812;8235.50000000;7917.50000000;8180.47998047;1256432704
2018-07-31;00:00:00;8181.20019531;8181.52978516;7696.93017578;7780.43994141;992562704
2018-08-01;00:00:00;7769.04003906;7769.04003906;7504.95019531;7624.91015625;502652704
2018-08-02;00:00:00;7634.18994141;7712.77001953;7523.43994141;7567.14990234;-80857296
2018-08-03;00:00:00;7562.14013672;7562.14013672;7328.64990234;7434.39013672;332182704
2018-08-04;00:00:00;7438.66992188;7497.49023438;6984.06982422;7032.85009766;-26577296
2018-08-05;00:00:00;7031.08007812;7102.77001953;6940.70019531;7068.47998047;-615857296
2018-08-06;00:00:00;7062.93994141;7166.54980469;6890.54003906;6951.79980469;-369067296
2018-08-07;00:00:00;6958.31982422;7146.56005859;6748.24023438;6753.12011719;387832704
2018-08-08;00:00:00;6746.85009766;6746.85009766;6226.22021484;6305.79980469;769462704
2018-08-09;00:00:00;6305.56005859;6625.72998047;6249.06982422;6568.22998047;-27927296
2018-08-10;00:00:00;6571.41992188;6591.25976562;6124.52001953;6184.70996094;233712704
2018-08-11;00:00:00;6185.79003906;6455.74023438;6109.02978516;6295.72998047;-247117296
2018-08-12;00:00:00;6283.64990234;6409.85009766;6237.50000000;6322.68994141;1370282704
2018-08-13;00:00:00;6341.35986328;6537.04980469;6225.72021484;6297.56982422;-210987296
2018-08-14;00:00:00;6287.66015625;6287.93994141;5971.04980469;6199.70996094;1006732704
2018-08-15;00:00:00;6221.41992188;6588.49023438;6221.41992188;6308.52001953;600482704
2018-08-16;00:00:00;6294.22998047;6473.50000000;6276.41015625;6334.72998047;33452704
2018-08-17;00:00:00;6340.91015625;6582.50000000;6324.97021484;6580.62988281;698022704
2018-08-18;00:00:00;6583.43017578;6617.35009766;6353.72998047;6423.75976562;-310447296
2018-08-19;00:00:00;6422.56982422;6537.97998047;6361.54980469;6506.06982422;-983797296
2018-08-20;00:00:00;6500.50976562;6536.91992188;6297.93017578;6308.52978516;-629867296
2018-08-21;00:00:00;6301.06982422;6500.87011719;6298.24023438;6488.75976562;-917787296
2018-08-22;00:00:00;6486.25000000;6816.79003906;6310.10986328;6376.70996094;373142704
2018-08-23;00:00:00;6371.33984375;6546.54003906;6371.33984375;6534.87988281;-868787296
2018-08-24;00:00:00;6551.52001953;6719.95996094;6498.64013672;6719.95996094;-197147296
