Gmt time,Open,High,Low,Close,Volume
04.07.2017 00:00:00.000,2547,2637,2544,2602,1912.1259
05.07.2017 00:00:00.000,2602,2629,2538,2615,1676.4117
06.07.2017 00:00:00.000,2612,2622,2578,2604,1930.7178
07.07.2017 00:00:00.000,2604,2609,2487,2515,1428.2048
08.07.2017 00:00:00.000,2515,2515,2515,2515,0
09.07.2017 00:00:00.000,2533,2544,2497,2500,203.3888
10.07.2017 00:00:00.000,2500,2523,2256,2331,1962.3615
11.07.2017 00:00:00.000,2331,2408,2254,2329,2066.2537
12.07.2017 00:00:00.000,2301,2413,2242,2382,2509.1658
13.07.2017 00:00:00.000,2381,2418,2307,2339,2156.5459
14.07.2017 00:00:00.000,2340,2352,2150,2158,2007.1338
15.07.2017 00:00:00.000,2158,2158,2158,2158,0
16.07.2017 00:00:00.000,1902,1938,1851,1905,281.7882
17.07.2017 00:00:00.000,1906,2230,1904,2224,2138.071
18.07.2017 00:00:00.000,2221,2394,2144,2307,2796.5693
19.07.2017 00:00:00.000,2348,2394,2216,2259,2475.968
20.07.2017 00:00:00.000,2259,2773,2257,2740,2046.6241
21.07.2017 00:00:00.000,2635,2650,2613,2625,115.4527
22.07.2017 00:00:00.000,2625,2625,2625,2625,0
23.07.2017 00:00:00.000,2778,2805,2720,2756,280.9301
24.07.2017 00:00:00.000,2755,2802,2720,2759,1902.3112
25.07.2017 00:00:00.000,2759,2777,2450,2562,2291.6587
26.07.2017 00:00:00.000,2561,2609,2403,2525,2063.7056
27.07.2017 00:00:00.000,2526,2686,2511,2665,1955.5035
28.07.2017 00:00:00.000,2665,2833,2655,2754,2261.231
29.07.2017 00:00:00.000,2754,2754,2754,2754,0
30.07.2017 00:00:00.000,2754,2754,2754,2754,0
31.07.2017 00:00:00.000,2760,2906,2678,2869,3427.9275
01.08.2017 00:00:00.000,2869,2924,2638,2729,3108.8723
02.08.2017 00:00:00.000,2729,2757,2649,2700,2614.7891
03.08.2017 00:00:00.000,2700,2804,2698,2789,2126.3579
04.08.2017 00:00:00.000,2789,2877,2761,2832,1821.3671
05.08.2017 00:00:00.000,2832,2832,2832,2832,0
06.08.2017 00:00:00.000,3267,3292,3213,3229,219.5687
07.08.2017 00:00:00.000,3229,3423,3191,3394,2306.2268
08.08.2017 00:00:00.000,3397,3487,3346,3423,2537.8574
09.08.2017 00:00:00.000,3423,3434,3237,3344,2917.8884
10.08.2017 00:00:00.000,3356,3460,3315,3434,2151.5359
11.08.2017 00:00:00.000,3482,3588,3458,3588,1412.9647
12.08.2017 00:00:00.000,3588,3588,3588,3588,0
13.08.2017 00:00:00.000,4060,4124,3953,4061,353.5336
14.08.2017 00:00:00.000,4061,4341,3978,4321,2464.886
15.08.2017 00:00:00.000,4321,4450,3808,4160,2818.8425
16.08.2017 00:00:00.000,4160,4391,4112,4380,554.9029
17.08.2017 00:00:00.000,4380,4476,4179,4336,1634.1926
18.08.2017 00:00:00.000,4280,4310,4190,4300,573.1152
19.08.2017 00:00:00.000,4300,4300,4300,4300,0
20.08.2017 00:00:00.000,4131,4181,4042,4063,305.7922
21.08.2017 00:00:00.000,4063,4102,3964,3997,1720.2655
22.08.2017 00:00:00.000,3775,4141,3771,4092,2181.8215
23.08.2017 00:00:00.000,4092,4260,4003,4144,2151.7073
24.08.2017 00:00:00.000,4144,4359,4112,4312,2054.2058
25.08.2017 00:00:00.000,4312,4453,4284,4329,1722.2319
26.08.2017 00:00:00.000,4329,4329,4329,4329,0
27.08.2017 00:00:00.000,4356,4376,4327,4329,213.9456
28.08.2017 00:00:00.000,4339,4396,4186,4386,2053.6365
29.08.2017 00:00:00.000,4386,4642,4346,4591,2013.3822
30.08.2017 00:00:00.000,4592,4637,4495,4581,1695.0459
31.08.2017 00:00:00.000,4581,4767,4576,4734,1525.0614
01.09.2017 00:00:00.000,4734,4734,4734,4734,0
02.09.2017 00:00:00.000,4734,4734,4734,4734,0
03.09.2017 00:00:00.000,4734,4734,4734,4734,0
04.09.2017 00:00:00.000,4626,4628,4158,4344,2373.8105
05.09.2017 00:00:00.000,4344,4524,4029,4433,2713.7927
06.09.2017 00:00:00.000,4433,4681,4419,4616,2819.5356
07.09.2017 00:00:00.000,4616,4690,4479,4624,3060.5874
08.09.2017 00:00:00.000,4624,4692,4139,4247,2370.4646
09.09.2017 00:00:00.000,4247,4247,4247,4247,0
10.09.2017 00:00:00.000,4330,4345,4227,4251,228.2057
11.09.2017 00:00:00.000,4251,4379,4110,4214,3704.842
12.09.2017 00:00:00.000,4214,4385,4079,4160,2332.1521
13.09.2017 00:00:00.000,4160,4172,3732,3855,2587.8059
14.09.2017 00:00:00.000,3855,3925,3213,3249,3167.2563
15.09.2017 00:00:00.000,3329,3837,2973,3720,2972.4136
16.09.2017 00:00:00.000,3720,3720,3720,3720,0
17.09.2017 00:00:00.000,3765,3796,3700,3712,267.9801
18.09.2017 00:00:00.000,3712,4121,3703,4095,3502.5112
19.09.2017 00:00:00.000,4012,4049,3850,3903,2464.0701
20.09.2017 00:00:00.000,3901,4043,3832,3867,2218.1277
21.09.2017 00:00:00.000,3866,3905,3572,3623,2469.571
22.09.2017 00:00:00.000,3653,3761,3510,3614,1084.4869
23.09.2017 00:00:00.000,3614,3614,3614,3614,0
24.09.2017 00:00:00.000,3676,3695,3655,3669,163.3465
25.09.2017 00:00:00.000,3669,3960,3667,3919,1039.6477
26.09.2017 00:00:00.000,3919,3965,3850,3881,2132.0986
27.09.2017 00:00:00.000,3882,4229,3872,4200,1909.6982
28.09.2017 00:00:00.000,4200,4276,4124,4187,2254.7649
29.09.2017 00:00:00.000,4187,4219,4015,4169,1436.6381
30.09.2017 00:00:00.000,4169,4169,4169,4169,0
01.10.2017 00:00:00.000,4169,4169,4169,4169,0
02.10.2017 00:00:00.000,4387,4469,4360,4397,1018.7393
03.10.2017 00:00:00.000,4386,4425,4236,4310,1021.6911
04.10.2017 00:00:00.000,4310,4347,4182,4219,1568.0334
05.10.2017 00:00:00.000,4215,4360,4145,4315,1413.094
06.10.2017 00:00:00.000,4315,4416,4293,4338,1263.3928
07.10.2017 00:00:00.000,4338,4338,4338,4338,0
08.10.2017 00:00:00.000,4562,4614,4535,4598,202.0046
09.10.2017 00:00:00.000,4598,4870,4555,4772,1953.6276
10.10.2017 00:00:00.000,4770,4927,4708,4748,1920.4247
11.10.2017 00:00:00.000,4748,4875,4714,4819,1770.1475
12.10.2017 00:00:00.000,4818,5437,4811,5434,2434.1428
13.10.2017 00:00:00.000,5436,5866,5387,5613,2129.0471
14.10.2017 00:00:00.000,5613,5613,5613,5613,0
15.10.2017 00:00:00.000,5507,5737,5476,5694,200.1599
16.10.2017 00:00:00.000,5694,5785,5575,5751,2373.0132
17.10.2017 00:00:00.000,5752,5769,5523,5595,1817.8098
18.10.2017 00:00:00.000,5595,5600,5107,5574,2166.6882
19.10.2017 00:00:00.000,5574,5739,5518,5703,1926.8608
20.10.2017 00:00:00.000,5703,6064,5614,5973,1698.416
21.10.2017 00:00:00.000,5973,5973,5973,5973,0
22.10.2017 00:00:00.000,5990,6030,5855,5997,192.2867
23.10.2017 00:00:00.000,5997,6057,5648,5906,2702.6506
24.10.2017 00:00:00.000,5906,5906,5464,5521,3921.3042
25.10.2017 00:00:00.000,5521,5759,5373,5738,3015.4546
26.10.2017 00:00:00.000,5737,5985,5692,5890,2197.9495
27.10.2017 00:00:00.000,5890,5995,5690,5751,1848.0457
28.10.2017 00:00:00.000,5751,5751,5751,5751,0
29.10.2017 00:00:00.000,5945,6251,5945,6133,231.2201
30.10.2017 00:00:00.000,6133,6215,6027,6124,1835.8824
31.10.2017 00:00:00.000,6124,6466,6086,6445,1867.7725
01.11.2017 00:00:00.000,6445,6758,6363,6742,2136.8855
02.11.2017 00:00:00.000,6742,7391,6733,7026,2415.2993
03.11.2017 00:00:00.000,7026,7449,6933,7228,2235.001
04.11.2017 00:00:00.000,7228,7228,7228,7228,0
05.11.2017 00:00:00.000,7513,7592,7304,7381,268.2248
06.11.2017 00:00:00.000,7382,7424,6925,6954,3026.6272
07.11.2017 00:00:00.000,6960,7226,6959,7123,2847.4619
08.11.2017 00:00:00.000,7123,7882,7035,7457,2952.3435
09.11.2017 00:00:00.000,7458,7470,7054,7150,2607.2666
10.11.2017 00:00:00.000,7150,7345,6414,6580,2177.4639
11.11.2017 00:00:00.000,6580,6580,6580,6580,0
12.11.2017 00:00:00.000,6060,6188,5603,5844,327.4072
13.11.2017 00:00:00.000,5844,6813,5801,6529,3360.8157
14.11.2017 00:00:00.000,6530,6748,6477,6603,3125.8896
15.11.2017 00:00:00.000,6603,7344,6603,7277,2277.6338
16.11.2017 00:00:00.000,7274,7985,7115,7839,2162.5249
17.11.2017 00:00:00.000,7839,7996,7532,7697,2010.1993
18.11.2017 00:00:00.000,7697,7697,7697,7697,0
19.11.2017 00:00:00.000,7965,8099,7931,8032,196.5435
20.11.2017 00:00:00.000,8032,8299,7943,8237,1498.3351
21.11.2017 00:00:00.000,8237,8374,7798,8097,1756.3066
22.11.2017 00:00:00.000,8097,8303,8061,8237,1612.9725
23.11.2017 00:00:00.000,8238,8268,8009,8019,1733.7933
24.11.2017 00:00:00.000,8019,8327,7872,8249,1551.641
25.11.2017 00:00:00.000,8249,8249,8249,8249,0
26.11.2017 00:00:00.000,9289,9519,9146,9318,172.2765
27.11.2017 00:00:00.000,9318,9763,9310,9763,1875.3379
28.11.2017 00:00:00.000,9741,9975,9625,9909,1531.5754
29.11.2017 00:00:00.000,9932,11433,8980,9789,2966.5044
30.11.2017 00:00:00.000,9785,10811,9011,9916,4016.2827
01.12.2017 00:00:00.000,9916,10940,9373,10897,2963.3704
02.12.2017 00:00:00.000,10897,10897,10897,10897,0
03.12.2017 00:00:00.000,11643,11845,10500,11220,346.7638
04.12.2017 00:00:00.000,11220,11638,10927,11634,2560.9163
05.12.2017 00:00:00.000,11634,11864,11497,11718,2023.7924
06.12.2017 00:00:00.000,11718,13953,11701,13705,2565.522
07.12.2017 00:00:00.000,13719,16784,13488,16342,2312.1492
08.12.2017 00:00:00.000,16341,17021,13865,15640,281.9035
09.12.2017 00:00:00.000,15640,15640,15640,15640,0
10.12.2017 00:00:00.000,15426,15913,14524,15066,370.9185
11.12.2017 00:00:00.000,15097,17424,15011,16750,1946.3445
12.12.2017 00:00:00.000,16747,17596,16293,17146,993.0982
13.12.2017 00:00:00.000,17147,17620,15741,16358,1836.6534
14.12.2017 00:00:00.000,16354,17101,16029,16386,1858.1936
15.12.2017 00:00:00.000,16492,17957,16359,17629,902.1947
16.12.2017 00:00:00.000,17629,17629,17629,17629,0
17.12.2017 00:00:00.000,19090,19510,18671,19025,237.1321
18.12.2017 00:00:00.000,19025,19229,18118,18929,2437.7012
19.12.2017 00:00:00.000,18928,19002,16728,17585,2299.665
20.12.2017 00:00:00.000,17586,17835,15585,16443,3004.769
21.12.2017 00:00:00.000,16455,17339,14853,15682,1804.2017
22.12.2017 00:00:00.000,15685,15825,10772,14234,268.3565
23.12.2017 00:00:00.000,14234,14234,14234,14234,0
24.12.2017 00:00:00.000,13053,14147,12535,14139,147.4742
25.12.2017 00:00:00.000,13985,14623,13162,13951,649.7671
26.12.2017 00:00:00.000,13947,16131,13895,15791,3320.0295
27.12.2017 00:00:00.000,15790,16499,14604,15391,2625.3628
28.12.2017 00:00:00.000,15392,15489,13498,14459,2276.2944
29.12.2017 00:00:00.000,14447,15093,13939,14308,2677.6692
30.12.2017 00:00:00.000,14308,14308,14308,14308,0
31.12.2017 00:00:00.000,14308,14308,14308,14308,0
01.01.2018 00:00:00.000,13496,13611,13347,13378,76.669
02.01.2018 00:00:00.000,13376,15197,12921,14708,849.495
03.01.2018 00:00:00.000,14679,15374,14556,15093,893.8737
04.01.2018 00:00:00.000,15093,15367,14167,15107,867.793
05.01.2018 00:00:00.000,15107,16880,14786,16782,847.733
06.01.2018 00:00:00.000,16782,16782,16782,16782,0
07.01.2018 00:00:00.000,16140,16408,16099,16121,64.3827
08.01.2018 00:00:00.000,16117,16227,13865,14940,895.3027
09.01.2018 00:00:00.000,14919,15321,14110,14396,748.2362
10.01.2018 00:00:00.000,14359,14846,13388,14844,841.2286
11.01.2018 00:00:00.000,14847,14914,12744,13243,755.315
12.01.2018 00:00:00.000,13199,14066,12783,13697,698.1315
13.01.2018 00:00:00.000,13697,13697,13697,13697,0
14.01.2018 00:00:00.000,13357,13650,13348,13572,58.6491
15.01.2018 00:00:00.000,13572,14274,13342,13531,761.6536
16.01.2018 00:00:00.000,13533,13539,9976,11340,688.3807
17.01.2018 00:00:00.000,11337,11721,9125,11095,820.8588
18.01.2018 00:00:00.000,11155,12007,10546,11207,1093.6351
19.01.2018 00:00:00.000,11197,11885,10840,11310,1148.8685
20.01.2018 00:00:00.000,11310,11310,11310,11310,0
21.01.2018 00:00:00.000,11322,11474,11120,11474,101.1088
22.01.2018 00:00:00.000,11467,11832,9980,10743,1444.296
23.01.2018 00:00:00.000,10738,11338,9908,10782,1379.0758
24.01.2018 00:00:00.000,10799,11445,10447,11332,1198.2281
25.01.2018 00:00:00.000,11336,11662,10847,11091,1015.6078
26.01.2018 00:00:00.000,11082,11564,10261,10847,987.5296
27.01.2018 00:00:00.000,10847,10847,10847,10847,0
28.01.2018 00:00:00.000,11725,11734,11611,11640,0.4198
29.01.2018 00:00:00.000,11635,11723,10995,11142,6.4299
30.01.2018 00:00:00.000,11149,11167,9756,10006,8.0855
31.01.2018 00:00:00.000,10036,10321,9584,10121,7.7879
01.02.2018 00:00:00.000,10112,10199,8601,9018,8.6317
02.02.2018 00:00:00.000,9020,9084,7564,8535,7.9645
03.02.2018 00:00:00.000,8535,8535,8535,8535,0
04.02.2018 00:00:00.000,8018,8370,8002,8122,0.7766
05.02.2018 00:00:00.000,8121,8300,6541,6857,452.8487
06.02.2018 00:00:00.000,6870,7884,5882,7644,1235.36
07.02.2018 00:00:00.000,7638,8538,7140,7527,1075.96
08.02.2018 00:00:00.000,7538,8580,7527,8190,912.36
09.02.2018 00:00:00.000,8197,8677,7706,8505,753.66
10.02.2018 00:00:00.000,8505,8505,8505,8505,0
11.02.2018 00:00:00.000,8242,8278,7970,8020,65.11
12.02.2018 00:00:00.000,8023,8928,8021,8843,270.0524
13.02.2018 00:00:00.000,8845,8883,8313,8465,813.1
14.02.2018 00:00:00.000,8465,9442,8460,9420,891.96
15.02.2018 00:00:00.000,9421,10162,9288,9962,971.21
16.02.2018 00:00:00.000,9957,10236,9645,10028,808.23
17.02.2018 00:00:00.000,10028,10028,10028,10028,0
18.02.2018 00:00:00.000,10698,10703,10315,10346,80.03
19.02.2018 00:00:00.000,10339,11194,10264,11106,896.58
20.02.2018 00:00:00.000,11115,11716,11027,11164,920.43
21.02.2018 00:00:00.000,11171,11214,10189,10400,1061.08
22.02.2018 00:00:00.000,10396,10869,9674,9780,1028.35
23.02.2018 00:00:00.000,9773,10353,9532,9860,1099.6324
24.02.2018 00:00:00.000,9860,9860,9860,9860,0
25.02.2018 00:00:00.000,9535,9626,9491,9518,107.995
26.02.2018 00:00:00.000,9529,10392,9323,10260,1322.025
27.02.2018 00:00:00.000,10245,10801,10083,10524,1422.605
28.02.2018 00:00:00.000,10530,11009,10228,10255,1340.86
01.03.2018 00:00:00.000,10263,11026,10170,10859,785.54
02.03.2018 00:00:00.000,10865,11118,10732,10970,698.99
03.03.2018 00:00:00.000,10970,10970,10970,10970,0
04.03.2018 00:00:00.000,11367,11463,11281,11437,49.68
05.03.2018 00:00:00.000,11442,11621,11357,11378,617.51
06.03.2018 00:00:00.000,11363,11377,10517,10671,743.87
07.03.2018 00:00:00.000,10650,10844,9390,9857,862.8
08.03.2018 00:00:00.000,9868,10056,9033,9255,843.37
09.03.2018 00:00:00.000,9264,9374,8336,9049,930.5
10.03.2018 00:00:00.000,9049,9049,9049,9049,0
11.03.2018 00:00:00.000,9049,9049,9049,9049,0
12.03.2018 00:00:00.000,9496,9855,8744,8959,717.64
13.03.2018 00:00:00.000,9086,9432,8809,9106,808.19
14.03.2018 00:00:00.000,9107,9310,7905,8156,760.75
15.03.2018 00:00:00.000,8155,8376,7633,8218,787.6
16.03.2018 00:00:00.000,8217,8560,7873,8486,634.36
17.03.2018 00:00:00.000,8486,8486,8486,8486,0
18.03.2018 00:00:00.000,8159,8208,8012,8159,81.66
19.03.2018 00:00:00.000,8147,8677,8076,8563,794.37
20.03.2018 00:00:00.000,8563,8958,8282,8833,1064.0925
21.03.2018 00:00:00.000,8833,9097,8681,8817,1577.63
22.03.2018 00:00:00.000,8817,9012,8415,8635,1633.825
23.03.2018 00:00:00.000,8636,8641,8213,8542,1323.405
24.03.2018 00:00:00.000,8542,8542,8542,8542,0
25.03.2018 00:00:00.000,8547,8570,8321,8378,169.46
26.03.2018 00:00:00.000,8378,8422,7783,8062,1618.3225
27.03.2018 00:00:00.000,8063,8134,7669,7710,1909.8225
28.03.2018 00:00:00.000,7711,8024,7658,7865,1563.8125
29.03.2018 00:00:00.000,7865,7885,6839,7014,1937.9725
30.03.2018 00:00:00.000,7014,7193,6516,6793,2294.0349
31.03.2018 00:00:00.000,6793,6793,6793,6793,0
01.04.2018 00:00:00.000,6749,6772,6687,6742,134.7125
02.04.2018 00:00:00.000,6742,7041,6700,6980,1657.825
03.04.2018 00:00:00.000,6980,7435,6943,7344,1573.9175
04.04.2018 00:00:00.000,7344,7345,6634,6715,1668.955
05.04.2018 00:00:00.000,6715,6842,6507,6700,1905.965
06.04.2018 00:00:00.000,6701,6774,6438,6530,1376.04
07.04.2018 00:00:00.000,6530,6530,6530,6530,0
08.04.2018 00:00:00.000,6923,6977,6923,6948,83.01
09.04.2018 00:00:00.000,6948,7102,6545,6701,835.86
10.04.2018 00:00:00.000,6701,6809,6587,6761,878.555
11.04.2018 00:00:00.000,6761,6894,6732,6873,885.4075
12.04.2018 00:00:00.000,6873,7945,6688,7845,1607.585
13.04.2018 00:00:00.000,7845,8147,7679,7821,1677.1625
14.04.2018 00:00:00.000,7821,7821,7821,7821,0
15.04.2018 00:00:00.000,8232,8296,8226,8288,94.7275
16.04.2018 00:00:00.000,8288,8337,7831,7984,1566.005
17.04.2018 00:00:00.000,7984,8086,7754,7818,1438.4475
18.04.2018 00:00:00.000,7818,8158,7807,8094,755.62
19.04.2018 00:00:00.000,8094,8221,8027,8203,1206.3975
20.04.2018 00:00:00.000,8203,8485,8146,8450,1196.71
21.04.2018 00:00:00.000,8450,8450,8450,8450,0
22.04.2018 00:00:00.000,8841,8842,8688,8723,178.46
23.04.2018 00:00:00.000,8723,8924,8705,8868,1394.4301
24.04.2018 00:00:00.000,8868,9660,8861,9575,1584.73
25.04.2018 00:00:00.000,9575,9683,8692,8791,2111.7124
26.04.2018 00:00:00.000,8791,9231,8588,9204,1757.28
27.04.2018 00:00:00.000,9204,9303,8884,8902,1251.8075
28.04.2018 00:00:00.000,8902,8902,8902,8902,0
29.04.2018 00:00:00.000,9251,9347,9250,9325,84.295
30.04.2018 00:00:00.000,9327,9374,9048,9169,1151.22
01.05.2018 00:00:00.000,9169,9171,8763,8999,1358.6851
02.05.2018 00:00:00.000,8999,9192,8910,9151,981.15
03.05.2018 00:00:00.000,9151,9727,9095,9663,1191.3975
04.05.2018 00:00:00.000,9663,9704,9459,9613,1121.3676
05.05.2018 00:00:00.000,9613,9613,9613,9613,0
06.05.2018 00:00:00.000,9468,9568,9451,9553,91.2525
07.05.2018 00:00:00.000,9554,9587,9118,9294,1316.2175
08.05.2018 00:00:00.000,9294,9386,8977,9109,1125.1425
09.05.2018 00:00:00.000,9109,9398,8900,9237,1061.6925
10.05.2018 00:00:00.000,9239,9317,8934,8946,1182.3051
11.05.2018 00:00:00.000,8946,8948,8319,8372,1346.38
12.05.2018 00:00:00.000,8372,8372,8372,8372,0
13.05.2018 00:00:00.000,8592,8681,8591,8621,99.8675
14.05.2018 00:00:00.000,8621,8813,8221,8604,1533.655
15.05.2018 00:00:00.000,8605,8778,8362,8405,1037.54
16.05.2018 00:00:00.000,8405,8425,8036,8275,624.21
17.05.2018 00:00:00.000,8275,8404,7933,7989,590.65
18.05.2018 00:00:00.000,7989,8208,7864,8161,514.69
19.05.2018 00:00:00.000,8161,8161,8161,8161,0
20.05.2018 00:00:00.000,8459,8477,8416,8456,37.2
21.05.2018 00:00:00.000,8456,8513,8250,8325,705.26
22.05.2018 00:00:00.000,8325,8339,7890,7922,1205.425
23.05.2018 00:00:00.000,7922,7959,7376,7437,1753.665
24.05.2018 00:00:00.000,7437,7659,7207,7514,1780.1324
25.05.2018 00:00:00.000,7514,7584,7272,7380,1195.3726
26.05.2018 00:00:00.000,7380,7380,7380,7380,0
27.05.2018 00:00:00.000,7259,7304,7255,7279,66.03
28.05.2018 00:00:00.000,7279,7370,7009,7038,1304.47
29.05.2018 00:00:00.000,7038,7456,6987,7395,1095.8925
30.05.2018 00:00:00.000,7396,7489,7210,7315,1148.4025
31.05.2018 00:00:00.000,7315,7532,7272,7424,1167.1975
01.06.2018 00:00:00.000,7425,7541,7288,7373,968.2625
02.06.2018 00:00:00.000,7373,7373,7373,7373,0
03.06.2018 00:00:00.000,7626,7648,7626,7644,61.5725
04.06.2018 00:00:00.000,7644,7690,7390,7430,970.0625
05.06.2018 00:00:00.000,7430,7597,7293,7553,1053.6274
06.06.2018 00:00:00.000,7553,7627,7423,7590,893.2
07.06.2018 00:00:00.000,7590,7685,7571,7622,975.36
08.06.2018 00:00:00.000,7622,7629,7480,7581,997.535
09.06.2018 00:00:00.000,7581,7581,7581,7581,0
10.06.2018 00:00:00.000,6675,6708,6597,6703,169.9125
11.06.2018 00:00:00.000,6703,6842,6577,6813,1455.46
12.06.2018 00:00:00.000,6813,6814,6386,6482,1331.65
13.06.2018 00:00:00.000,6482,6548,6068,6232,1086.075
14.06.2018 00:00:00.000,6232,6638,6206,6571,1380.1
15.06.2018 00:00:00.000,6572,6592,6388,6433,1365.015
16.06.2018 00:00:00.000,6433,6433,6433,6433,0
17.06.2018 00:00:00.000,6431,6437,6364,6377,145.1275
18.06.2018 00:00:00.000,6377,6729,6321,6644,1134.845
19.06.2018 00:00:00.000,6644,6771,6605,6671,1135.6851
20.06.2018 00:00:00.000,6671,6744,6493,6694,1127.1875
21.06.2018 00:00:00.000,6694,6721,6618,6650,846.3525
22.06.2018 00:00:00.000,6650,6662,5847,6007,1166.85
23.06.2018 00:00:00.000,6007,6007,6007,6007,0
24.06.2018 00:00:00.000,6121,6133,6046,6084,153.82
25.06.2018 00:00:00.000,6084,6271,6025,6185,1521.0601
26.06.2018 00:00:00.000,6185,6211,5992,6010,1441.3275
27.06.2018 00:00:00.000,6010,6117,5937,6072,1109.4825
28.06.2018 00:00:00.000,6072,6098,5768,5795,1055.4625
29.06.2018 00:00:00.000,5795,5876,5732,5842,1705.975
30.06.2018 00:00:00.000,5842,5842,5842,5842,0
01.07.2018 00:00:00.000,6280,6325,6279,6290,116.195
02.07.2018 00:00:00.000,6291,6610,6216,6551,1432.03
03.07.2018 00:00:00.000,6552,6609,6407,6443,1147.7875
04.07.2018 00:00:00.000,6443,6725,6354,6526,902.0125
05.07.2018 00:00:00.000,6526,6640,6393,6470,1434.165
06.07.2018 00:00:00.000,6470,6570,6392,6509,1103.0275
07.07.2018 00:00:00.000,6509,6509,6509,6509,0
08.07.2018 00:00:00.000,6688,6696,6617,6644,114.2925
09.07.2018 00:00:00.000,6644,6740,6562,6604,1080.87
10.07.2018 00:00:00.000,6604,6618,6217,6244,1848.2375
11.07.2018 00:00:00.000,6244,6340,6226,6319,1243.3774
12.07.2018 00:00:00.000,6319,6319,6026,6184,1203.5175
13.07.2018 00:00:00.000,6184,6274,6066,6125,780.965
14.07.2018 00:00:00.000,6125,6125,6125,6125,0
15.07.2018 00:00:00.000,6319,6323,6278,6290,55.4575
16.07.2018 00:00:00.000,6290,6685,6272,6668,979.0725
17.07.2018 00:00:00.000,6668,7391,6602,7255,897.34
18.07.2018 00:00:00.000,7255,7518,7182,7316,625.68
19.07.2018 00:00:00.000,7317,7493,7223,7412,936.7
20.07.2018 00:00:00.000,7412,7618,7218,7294,1146.6575
21.07.2018 00:00:00.000,7294,7294,7294,7294,0
22.07.2018 00:00:00.000,7470,7507,7283,7338,166.91
23.07.2018 00:00:00.000,7338,7738,7316,7656,1310.905
24.07.2018 00:00:00.000,7657,8417,7641,8343,1691.5551
25.07.2018 00:00:00.000,8343,8421,7997,8110,1476.0074
26.07.2018 00:00:00.000,8110,8249,7793,7872,1192.715
27.07.2018 00:00:00.000,7872,8210,7739,8168,1060.83
28.07.2018 00:00:00.000,8168,8168,8168,8168,0
29.07.2018 00:00:00.000,8138,8210,8115,8154,97.4575
30.07.2018 00:00:00.000,8154,8208,7801,8115,1212.4125
31.07.2018 00:00:00.000,8115,8115,7585,7668,1313.855
01.08.2018 00:00:00.000,7669,7691,7380,7544,1083.7775
02.08.2018 00:00:00.000,7544,7640,7405,7474,925.1525
03.08.2018 00:00:00.000,7474,7475,7230,7328,460.5675
04.08.2018 00:00:00.000,7328,7328,7328,7328,0
05.08.2018 00:00:00.000,6994,7018,6953,6968,0.267
06.08.2018 00:00:00.000,6968,7097,6782,6875,3.2362
07.08.2018 00:00:00.000,6875,7089,6622,6658,3.5438
08.08.2018 00:00:00.000,6658,6658,6068,6220,4.4052
09.08.2018 00:00:00.000,6220,6564,6131,6477,3.157
