Gmt time,Open,High,Low,Close,Volume
05.06.2024 11:00:00.000,1.08683,1.08691,1.08599,1.08680,5673.98
05.06.2024 12:00:00.000,1.08682,1.08842,1.08680,1.08839,11685.29
05.06.2024 13:00:00.000,1.08840,1.08915,1.08815,1.08891,20048.060100000002
05.06.2024 14:00:00.000,1.08898,1.08898,1.08618,1.08662,25899.7
05.06.2024 15:00:00.000,1.08663,1.08707,1.08629,1.08648,13266.150000000003
05.06.2024 16:00:00.000,1.08648,1.08685,1.08544,1.08642,4968.120000000001
05.06.2024 17:00:00.000,1.08642,1.08674,1.08605,1.08672,3320.0299999999984
05.06.2024 18:00:00.000,1.08671,1.08773,1.08657,1.08756,2568.4900000000007
05.06.2024 19:00:00.000,1.08756,1.08765,1.08724,1.08740,2498.3599999999997
05.06.2024 20:00:00.000,1.08742,1.08742,1.08679,1.08682,1468.3300000000002
05.06.2024 21:00:00.000,1.08681,1.08725,1.08681,1.08705,1923.570000000001
05.06.2024 22:00:00.000,1.08704,1.08728,1.08684,1.08728,799.1700000000002
05.06.2024 23:00:00.000,1.08727,1.08744,1.08726,1.08739,1037.65
06.06.2024 00:00:00.000,1.08738,1.08823,1.08738,1.08819,2007.97
06.06.2024 01:00:00.000,1.08819,1.08943,1.08819,1.08940,7440.260000000001
06.06.2024 02:00:00.000,1.08941,1.08957,1.08878,1.08919,4548.88
06.06.2024 03:00:00.000,1.08918,1.08934,1.08895,1.08906,1656.9500000000003
06.06.2024 04:00:00.000,1.08906,1.08907,1.08865,1.08871,1760.9900000000002
06.06.2024 05:00:00.000,1.08870,1.08874,1.08821,1.08847,5800.24
06.06.2024 06:00:00.000,1.08848,1.08848,1.08770,1.08839,9981.580000000002
06.06.2024 07:00:00.000,1.08839,1.08882,1.08758,1.08782,7120.750000000003
06.06.2024 08:00:00.000,1.08780,1.08790,1.08711,1.08772,3859.81
06.06.2024 09:00:00.000,1.08771,1.08820,1.08755,1.08798,5106.969999999999
06.06.2024 10:00:00.000,1.08797,1.08818,1.08751,1.08762,5798.87
06.06.2024 11:00:00.000,1.08764,1.08768,1.08619,1.08675,6429.169999999999
06.06.2024 12:00:00.000,1.08676,1.09020,1.08643,1.08816,29159.140000000003
06.06.2024 13:00:00.000,1.08815,1.08907,1.08718,1.08850,16547.02
06.06.2024 14:00:00.000,1.08851,1.08912,1.08728,1.08780,15247.23
06.06.2024 15:00:00.000,1.08780,1.08868,1.08775,1.08819,9369.589999999998
06.06.2024 16:00:00.000,1.08820,1.08877,1.08798,1.08818,4430.980000000001
06.06.2024 17:00:00.000,1.08817,1.08936,1.08810,1.08920,3718.62
06.06.2024 18:00:00.000,1.08920,1.08942,1.08860,1.08929,3712.560000000001
06.06.2024 19:00:00.000,1.08930,1.08941,1.08883,1.08892,4672.9400000000005
06.06.2024 20:00:00.000,1.08892,1.08931,1.08878,1.08878,2298.6700000000005
06.06.2024 21:00:00.000,1.08873,1.08915,1.08873,1.08893,1238.5900000000004
06.06.2024 22:00:00.000,1.08893,1.08933,1.08893,1.08918,761.9899999999998
06.06.2024 23:00:00.000,1.08921,1.08927,1.08907,1.08916,3453.08
07.06.2024 00:00:00.000,1.08915,1.08924,1.08867,1.08894,5255.590000000001
07.06.2024 01:00:00.000,1.08895,1.08957,1.08872,1.08957,6494.110000000001
07.06.2024 02:00:00.000,1.08956,1.08978,1.08943,1.08969,4390.139999999999
07.06.2024 03:00:00.000,1.08969,1.08977,1.08936,1.08945,8081.6799999999985
07.06.2024 04:00:00.000,1.08944,1.08968,1.08935,1.08952,4206.159999999999
07.06.2024 05:00:00.000,1.08952,1.08954,1.08892,1.08906,7283.629999999998
07.06.2024 06:00:00.000,1.08905,1.08965,1.08880,1.08922,9279.230000000001
07.06.2024 07:00:00.000,1.08921,1.08983,1.08896,1.08926,11054.740000000002
07.06.2024 08:00:00.000,1.08927,1.08929,1.08831,1.08889,13339.490000000002
07.06.2024 09:00:00.000,1.08888,1.08962,1.08880,1.08916,13138.820000000002
07.06.2024 10:00:00.000,1.08915,1.08943,1.08883,1.08886,9959.669999999998
07.06.2024 11:00:00.000,1.08886,1.09018,1.08872,1.08982,8500.62
07.06.2024 12:00:00.000,1.08984,1.09012,1.08239,1.08331,32987.549999999996
07.06.2024 13:00:00.000,1.08331,1.08357,1.08177,1.08193,29302.829999999994
07.06.2024 14:00:00.000,1.08194,1.08256,1.08103,1.08125,18267.170000000002
07.06.2024 15:00:00.000,1.08125,1.08129,1.08041,1.08064,13859.26
07.06.2024 16:00:00.000,1.08065,1.08122,1.08032,1.08051,9399.109999999997
07.06.2024 17:00:00.000,1.08051,1.08061,1.08008,1.08049,5877.5
07.06.2024 18:00:00.000,1.08048,1.08068,1.08008,1.08054,4852.020000000001
07.06.2024 19:00:00.000,1.08053,1.08071,1.08000,1.08002,5776.06
07.06.2024 20:00:00.000,1.08003,1.08038,1.07993,1.08017,2354.9000000000005
07.06.2024 21:00:00.000,1.08017,1.08017,1.08017,1.08017,0
07.06.2024 22:00:00.000,1.08017,1.08017,1.08017,1.08017,0
07.06.2024 23:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 00:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 01:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 02:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 03:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 04:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 05:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 06:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 07:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 08:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 09:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 10:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 11:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 12:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 13:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 14:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 15:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 16:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 17:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 18:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 19:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 20:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 21:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 22:00:00.000,1.08017,1.08017,1.08017,1.08017,0
08.06.2024 23:00:00.000,1.08017,1.08017,1.08017,1.08017,0
