Price;Close;ATR(14)
Ticker;BTC-USD;
Date;;
2017-05-04 00:00:00+00:00;1537,6700439453125;
2017-05-05 00:00:00+00:00;1555,449951171875;
2017-05-06 00:00:00+00:00;1578,800048828125;
2017-05-07 00:00:00+00:00;1596,7099609375;
2017-05-08 00:00:00+00:00;1723,3499755859375;
2017-05-09 00:00:00+00:00;1755,3599853515625;
2017-05-10 00:00:00+00:00;1787,1300048828125;
2017-05-11 00:00:00+00:00;1848,5699462890625;
2017-05-12 00:00:00+00:00;1724,239990234375;
2017-05-13 00:00:00+00:00;1804,9100341796875;
2017-05-14 00:00:00+00:00;1808,9100341796875;
2017-05-15 00:00:00+00:00;1738,4300537109375;
2017-05-16 00:00:00+00:00;1734,449951171875;
2017-05-17 00:00:00+00:00;1839,0899658203125;
2017-05-18 00:00:00+00:00;1888,6500244140625;
2017-05-19 00:00:00+00:00;1987,7099609375;
2017-05-20 00:00:00+00:00;2084,72998046875;
2017-05-21 00:00:00+00:00;2041,199951171875;
2017-05-22 00:00:00+00:00;2173,39990234375;
2017-05-23 00:00:00+00:00;2320,419921875;
2017-05-24 00:00:00+00:00;2443,639892578125;
2017-05-25 00:00:00+00:00;2304,97998046875;
2017-05-26 00:00:00+00:00;2202,419921875;
2017-05-27 00:00:00+00:00;2038,8699951171875;
2017-05-28 00:00:00+00:00;2155,800048828125;
2017-05-29 00:00:00+00:00;2255,610107421875;
2017-05-30 00:00:00+00:00;2175,469970703125;
2017-05-31 00:00:00+00:00;2286,409912109375;
2017-06-01 00:00:00+00:00;2407,8798828125;
2017-06-02 00:00:00+00:00;2488,550048828125;
2017-06-03 00:00:00+00:00;2515,35009765625;
2017-06-04 00:00:00+00:00;2511,81005859375;
2017-06-05 00:00:00+00:00;2686,81005859375;
2017-06-06 00:00:00+00:00;2863,199951171875;
2017-06-07 00:00:00+00:00;2732,159912109375;
2017-06-08 00:00:00+00:00;2805,6201171875;
2017-06-09 00:00:00+00:00;2823,81005859375;
2017-06-10 00:00:00+00:00;2947,7099609375;
2017-06-11 00:00:00+00:00;2958,110107421875;
2017-06-12 00:00:00+00:00;2659,6298828125;
2017-06-13 00:00:00+00:00;2717,02001953125;
2017-06-14 00:00:00+00:00;2506,3701171875;
2017-06-15 00:00:00+00:00;2464,580078125;
2017-06-16 00:00:00+00:00;2518,56005859375;
2017-06-17 00:00:00+00:00;2655,8798828125;
2017-06-18 00:00:00+00:00;2548,2900390625;
2017-06-19 00:00:00+00:00;2589,60009765625;
2017-06-20 00:00:00+00:00;2721,7900390625;
2017-06-21 00:00:00+00:00;2689,10009765625;
2017-06-22 00:00:00+00:00;2705,409912109375;
2017-06-23 00:00:00+00:00;2744,909912109375;
2017-06-24 00:00:00+00:00;2608,719970703125;
2017-06-25 00:00:00+00:00;2589,409912109375;
2017-06-26 00:00:00+00:00;2478,449951171875;
2017-06-27 00:00:00+00:00;2552,449951171875;
2017-06-28 00:00:00+00:00;2574,7900390625;
2017-06-29 00:00:00+00:00;2539,320068359375;
2017-06-30 00:00:00+00:00;2480,840087890625;
2017-07-01 00:00:00+00:00;2434,550048828125;
2017-07-02 00:00:00+00:00;2506,469970703125;
2017-07-03 00:00:00+00:00;2564,06005859375;
2017-07-04 00:00:00+00:00;2601,639892578125;
2017-07-05 00:00:00+00:00;2601,989990234375;
2017-07-06 00:00:00+00:00;2608,56005859375;
2017-07-07 00:00:00+00:00;2518,659912109375;
2017-07-08 00:00:00+00:00;2571,340087890625;
2017-07-09 00:00:00+00:00;2518,43994140625;
2017-07-10 00:00:00+00:00;2372,56005859375;
2017-07-11 00:00:00+00:00;2337,7900390625;
2017-07-12 00:00:00+00:00;2398,840087890625;
2017-07-13 00:00:00+00:00;2357,89990234375;
2017-07-14 00:00:00+00:00;2233,340087890625;
2017-07-15 00:00:00+00:00;1998,8599853515625;
2017-07-16 00:00:00+00:00;1929,8199462890625;
2017-07-17 00:00:00+00:00;2228,409912109375;
2017-07-18 00:00:00+00:00;2318,8798828125;
2017-07-19 00:00:00+00:00;2273,429931640625;
2017-07-20 00:00:00+00:00;2817,60009765625;
2017-07-21 00:00:00+00:00;2667,760009765625;
2017-07-22 00:00:00+00:00;2810,1201171875;
2017-07-23 00:00:00+00:00;2730,39990234375;
2017-07-24 00:00:00+00:00;2754,860107421875;
2017-07-25 00:00:00+00:00;2576,47998046875;
2017-07-26 00:00:00+00:00;2529,449951171875;
2017-07-27 00:00:00+00:00;2671,780029296875;
2017-07-28 00:00:00+00:00;2809,010009765625;
2017-07-29 00:00:00+00:00;2726,449951171875;
2017-07-30 00:00:00+00:00;2757,179931640625;
2017-07-31 00:00:00+00:00;2875,340087890625;
2017-08-01 00:00:00+00:00;2718,260009765625;
2017-08-02 00:00:00+00:00;2710,669921875;
2017-08-03 00:00:00+00:00;2804,72998046875;
2017-08-04 00:00:00+00:00;2895,889892578125;
2017-08-05 00:00:00+00:00;3252,909912109375;
2017-08-06 00:00:00+00:00;3213,93994140625;
2017-08-07 00:00:00+00:00;3378,93994140625;
2017-08-08 00:00:00+00:00;3419,93994140625;
2017-08-09 00:00:00+00:00;3342,469970703125;
2017-08-10 00:00:00+00:00;3381,280029296875;
2017-08-11 00:00:00+00:00;3650,6201171875;
2017-08-12 00:00:00+00:00;3884,7099609375;
2017-08-13 00:00:00+00:00;4073,260009765625;
2017-08-14 00:00:00+00:00;4325,1298828125;
2017-08-15 00:00:00+00:00;4181,93017578125;
2017-08-16 00:00:00+00:00;4376,6298828125;
2017-08-17 00:00:00+00:00;4331,68994140625;
2017-08-18 00:00:00+00:00;4160,6201171875;
2017-08-19 00:00:00+00:00;4193,7001953125;
2017-08-20 00:00:00+00:00;4087,659912109375;
2017-08-21 00:00:00+00:00;4001,739990234375;
2017-08-22 00:00:00+00:00;4100,52001953125;
2017-08-23 00:00:00+00:00;4151,52001953125;
2017-08-24 00:00:00+00:00;4334,68017578125;
2017-08-25 00:00:00+00:00;4371,60009765625;
2017-08-26 00:00:00+00:00;4352,39990234375;
2017-08-27 00:00:00+00:00;4382,8798828125;
2017-08-28 00:00:00+00:00;4382,66015625;
2017-08-29 00:00:00+00:00;4579,02001953125;
2017-08-30 00:00:00+00:00;4565,2998046875;
2017-08-31 00:00:00+00:00;4703,39013671875;
2017-09-01 00:00:00+00:00;4892,009765625;
2017-09-02 00:00:00+00:00;4578,77001953125;
2017-09-03 00:00:00+00:00;4582,9599609375;
2017-09-04 00:00:00+00:00;4236,31005859375;
2017-09-05 00:00:00+00:00;4376,52978515625;
2017-09-06 00:00:00+00:00;4597,1201171875;
2017-09-07 00:00:00+00:00;4599,8798828125;
2017-09-08 00:00:00+00:00;4228,75;
2017-09-09 00:00:00+00:00;4226,06005859375;
2017-09-10 00:00:00+00:00;4122,93994140625;
2017-09-11 00:00:00+00:00;4161,27001953125;
2017-09-12 00:00:00+00:00;4130,81005859375;
2017-09-13 00:00:00+00:00;3882,590087890625;
2017-09-14 00:00:00+00:00;3154,949951171875;
2017-09-15 00:00:00+00:00;3637,52001953125;
2017-09-16 00:00:00+00:00;3625,0400390625;
2017-09-17 00:00:00+00:00;3582,8798828125;
2017-09-18 00:00:00+00:00;4065,199951171875;
2017-09-19 00:00:00+00:00;3924,969970703125;
2017-09-20 00:00:00+00:00;3905,949951171875;
2017-09-21 00:00:00+00:00;3631,0400390625;
2017-09-22 00:00:00+00:00;3630,699951171875;
2017-09-23 00:00:00+00:00;3792,39990234375;
2017-09-24 00:00:00+00:00;3682,840087890625;
2017-09-25 00:00:00+00:00;3926,070068359375;
2017-09-26 00:00:00+00:00;3892,35009765625;
2017-09-27 00:00:00+00:00;4200,669921875;
2017-09-28 00:00:00+00:00;4174,72998046875;
2017-09-29 00:00:00+00:00;4163,06982421875;
2017-09-30 00:00:00+00:00;4338,7099609375;
2017-10-01 00:00:00+00:00;4403,740234375;
2017-10-02 00:00:00+00:00;4409,31982421875;
2017-10-03 00:00:00+00:00;4317,47998046875;
2017-10-04 00:00:00+00:00;4229,35986328125;
2017-10-05 00:00:00+00:00;4328,41015625;
2017-10-06 00:00:00+00:00;4370,81005859375;
2017-10-07 00:00:00+00:00;4426,89013671875;
2017-10-08 00:00:00+00:00;4610,47998046875;
2017-10-09 00:00:00+00:00;4772,02001953125;
2017-10-10 00:00:00+00:00;4781,990234375;
2017-10-11 00:00:00+00:00;4826,47998046875;
2017-10-12 00:00:00+00:00;5446,91015625;
2017-10-13 00:00:00+00:00;5647,2099609375;
2017-10-14 00:00:00+00:00;5831,7900390625;
2017-10-15 00:00:00+00:00;5678,18994140625;
2017-10-16 00:00:00+00:00;5725,58984375;
2017-10-17 00:00:00+00:00;5605,509765625;
2017-10-18 00:00:00+00:00;5590,68994140625;
2017-10-19 00:00:00+00:00;5708,52001953125;
2017-10-20 00:00:00+00:00;6011,4501953125;
2017-10-21 00:00:00+00:00;6031,60009765625;
2017-10-22 00:00:00+00:00;6008,419921875;
2017-10-23 00:00:00+00:00;5930,31982421875;
2017-10-24 00:00:00+00:00;5526,64013671875;
2017-10-25 00:00:00+00:00;5750,7998046875;
2017-10-26 00:00:00+00:00;5904,830078125;
2017-10-27 00:00:00+00:00;5780,89990234375;
2017-10-28 00:00:00+00:00;5753,08984375;
2017-10-29 00:00:00+00:00;6153,85009765625;
2017-10-30 00:00:00+00:00;6130,52978515625;
2017-10-31 00:00:00+00:00;6468,39990234375;
2017-11-01 00:00:00+00:00;6767,31005859375;
2017-11-02 00:00:00+00:00;7078,5;
2017-11-03 00:00:00+00:00;7207,759765625;
2017-11-04 00:00:00+00:00;7379,9501953125;
2017-11-05 00:00:00+00:00;7407,41015625;
2017-11-06 00:00:00+00:00;7022,759765625;
2017-11-07 00:00:00+00:00;7144,3798828125;
2017-11-08 00:00:00+00:00;7459,68994140625;
2017-11-09 00:00:00+00:00;7143,580078125;
2017-11-10 00:00:00+00:00;6618,14013671875;
2017-11-11 00:00:00+00:00;6357,60009765625;
2017-11-12 00:00:00+00:00;5950,06982421875;
2017-11-13 00:00:00+00:00;6559,490234375;
2017-11-14 00:00:00+00:00;6635,75;
2017-11-15 00:00:00+00:00;7315,5400390625;
2017-11-16 00:00:00+00:00;7871,68994140625;
2017-11-17 00:00:00+00:00;7708,990234375;
2017-11-18 00:00:00+00:00;7790,14990234375;
2017-11-19 00:00:00+00:00;8036,490234375;
2017-11-20 00:00:00+00:00;8200,6396484375;
2017-11-21 00:00:00+00:00;8071,259765625;
2017-11-22 00:00:00+00:00;8253,5498046875;
2017-11-23 00:00:00+00:00;8038,77001953125;
2017-11-24 00:00:00+00:00;8253,6904296875;
2017-11-25 00:00:00+00:00;8790,919921875;
2017-11-26 00:00:00+00:00;9330,5498046875;
2017-11-27 00:00:00+00:00;9818,349609375;
2017-11-28 00:00:00+00:00;10058,7998046875;
2017-11-29 00:00:00+00:00;9888,6103515625;
2017-11-30 00:00:00+00:00;10233,599609375;
2017-12-01 00:00:00+00:00;10975,599609375;
2017-12-02 00:00:00+00:00;11074,599609375;
2017-12-03 00:00:00+00:00;11323,2001953125;
2017-12-04 00:00:00+00:00;11657,2001953125;
2017-12-05 00:00:00+00:00;11916,7001953125;
2017-12-06 00:00:00+00:00;14291,5;
2017-12-07 00:00:00+00:00;17899,69921875;
2017-12-08 00:00:00+00:00;16569,400390625;
2017-12-09 00:00:00+00:00;15178,2001953125;
2017-12-10 00:00:00+00:00;15455,400390625;
2017-12-11 00:00:00+00:00;16936,80078125;
2017-12-12 00:00:00+00:00;17415,400390625;
2017-12-13 00:00:00+00:00;16408,19921875;
2017-12-14 00:00:00+00:00;16564,0;
2017-12-15 00:00:00+00:00;17706,900390625;
2017-12-16 00:00:00+00:00;19497,400390625;
2017-12-17 00:00:00+00:00;19140,80078125;
2017-12-18 00:00:00+00:00;19114,19921875;
2017-12-19 00:00:00+00:00;17776,69921875;
2017-12-20 00:00:00+00:00;16624,599609375;
2017-12-21 00:00:00+00:00;15802,900390625;
2017-12-22 00:00:00+00:00;13831,7998046875;
2017-12-23 00:00:00+00:00;14699,2001953125;
2017-12-24 00:00:00+00:00;13925,7998046875;
2017-12-25 00:00:00+00:00;14026,599609375;
2017-12-26 00:00:00+00:00;16099,7998046875;
2017-12-27 00:00:00+00:00;15838,5;
2017-12-28 00:00:00+00:00;14606,5;
2017-12-29 00:00:00+00:00;14656,2001953125;
2017-12-30 00:00:00+00:00;12952,2001953125;
